id	long_id	borogh_id	tract_name	income
076200	14000US36047076200	47	Census Tract 762, Kings, NY	46917
076400	14000US36047076400	47	Census Tract 764, Kings, NY	52063
076600	14000US36047076600	47	Census Tract 766, Kings, NY	57059
076800	14000US36047076800	47	Census Tract 768, Kings, NY	45242
076901	14000US36081076901	81	Census Tract 769.01, Queens, NY	80480
076902	14000US36081076902	81	Census Tract 769.02, Queens, NY	78654
077000	14000US36047077000	47	Census Tract 770, Kings, NY	53299
077200	14000US36047077200	47	Census Tract 772, Kings, NY	49904
077300	14000US36081077300	81	Census Tract 773, Queens, NY	71750
077400	14000US36047077400	47	Census Tract 774, Kings, NY	53150
077500	14000US36081077500	81	Census Tract 775, Queens, NY	82738
077600	14000US36047077600	47	Census Tract 776, Kings, NY	53571
077902	14000US36081077902	81	Census Tract 779.02, Queens, NY	90327
077903	14000US36081077903	81	Census Tract 779.03, Queens, NY	65959
077904	14000US36081077904	81	Census Tract 779.04, Queens, NY	65859
077905	14000US36081077905	81	Census Tract 779.05, Queens, NY	71000
077906	14000US36081077906	81	Census Tract 779.06, Queens, NY	50859
077907	14000US36081077907	81	Census Tract 779.07, Queens, NY	51029
077908	14000US36081077908	81	Census Tract 779.08, Queens, NY	49572
078000	14000US36047078000	47	Census Tract 780, Kings, NY	80625
078200	14000US36047078200	47	Census Tract 782, Kings, NY	47108
078400	14000US36047078400	47	Census Tract 784, Kings, NY	80192
078600	14000US36047078600	47	Census Tract 786, Kings, NY	36759
078800	14000US36081078800	81	Census Tract 788, Queens, NY	58807
078800	14000US36047078800	47	Census Tract 788, Kings, NY	40882
079000	14000US36081079000	81	Census Tract 790, Queens, NY	60000
079000	14000US36047079000	47	Census Tract 790, Kings, NY	39815
079200	14000US36081079200	81	Census Tract 792, Queens, NY	70781
079200	14000US36047079200	47	Census Tract 792, Kings, NY	34848
079300	14000US36081079300	81	Census Tract 793, Queens, NY	0
079400	14000US36047079400	47	Census Tract 794, Kings, NY	36760
079601	14000US36047079601	47	Census Tract 796.01, Kings, NY	51213
079602	14000US36047079602	47	Census Tract 796.02, Kings, NY	34032
079701	14000US36081079701	81	Census Tract 797.01, Queens, NY	53136
079702	14000US36081079702	81	Census Tract 797.02, Queens, NY	30297
079801	14000US36047079801	47	Census Tract 798.01, Kings, NY	48619
079802	14000US36047079802	47	Census Tract 798.02, Kings, NY	44360
079900	14000US36081079900	81	Census Tract 799, Queens, NY	55215
080000	14000US36047080000	47	Census Tract 800, Kings, NY	51419
080200	14000US36047080200	47	Census Tract 802, Kings, NY	43607
080301	14000US36081080301	81	Census Tract 803.01, Queens, NY	48393
080302	14000US36081080302	81	Census Tract 803.02, Queens, NY	53715
080400	14000US36047080400	47	Census Tract 804, Kings, NY	34598
080600	14000US36047080600	47	Census Tract 806, Kings, NY	48295
080800	14000US36047080800	47	Census Tract 808, Kings, NY	12283
080900	14000US36081080900	81	Census Tract 809, Queens, NY	75526
081000	14000US36047081000	47	Census Tract 810, Kings, NY	37482
081400	14000US36047081400	47	Census Tract 814, Kings, NY	46389
081400	14000US36081081400	81	Census Tract 814, Queens, NY	51189
081600	14000US36047081600	47	Census Tract 816, Kings, NY	45278
081800	14000US36047081800	47	Census Tract 818, Kings, NY	45717
081800	14000US36081081800	81	Census Tract 818, Queens, NY	58000
082000	14000US36047082000	47	Census Tract 820, Kings, NY	41518
082200	14000US36047082200	47	Census Tract 822, Kings, NY	38281
082400	14000US36047082400	47	Census Tract 824, Kings, NY	38475
082600	14000US36047082600	47	Census Tract 826, Kings, NY	35571
082800	14000US36047082800	47	Census Tract 828, Kings, NY	49464
083000	14000US36047083000	47	Census Tract 830, Kings, NY	50586
083200	14000US36047083200	47	Census Tract 832, Kings, NY	63629
083400	14000US36047083400	47	Census Tract 834, Kings, NY	82000
083600	14000US36047083600	47	Census Tract 836, Kings, NY	65625
083700	14000US36081083700	81	Census Tract 837, Queens, NY	52241
083800	14000US36081083800	81	Census Tract 838, Queens, NY	61573
083800	14000US36047083800	47	Census Tract 838, Kings, NY	78804
084000	14000US36047084000	47	Census Tract 840, Kings, NY	53667
084000	14000US36081084000	81	Census Tract 840, Queens, NY	58125
084500	14000US36081084500	81	Census Tract 845, Queens, NY	28414
084600	14000US36047084600	47	Census Tract 846, Kings, NY	75063
084601	14000US36081084601	81	Census Tract 846.01, Queens, NY	75227
084602	14000US36081084602	81	Census Tract 846.02, Queens, NY	59688
084800	14000US36047084800	47	Census Tract 848, Kings, NY	73750
084900	14000US36081084900	81	Census Tract 849, Queens, NY	38438
085000	14000US36047085000	47	Census Tract 850, Kings, NY	63750
085200	14000US36047085200	47	Census Tract 852, Kings, NY	0
085300	14000US36081085300	81	Census Tract 853, Queens, NY	29359
085400	14000US36047085400	47	Census Tract 854, Kings, NY	45759
085500	14000US36081085500	81	Census Tract 855, Queens, NY	51111
085600	14000US36047085600	47	Census Tract 856, Kings, NY	63661
085700	14000US36081085700	81	Census Tract 857, Queens, NY	37245
085800	14000US36047085800	47	Census Tract 858, Kings, NY	53125
085900	14000US36081085900	81	Census Tract 859, Queens, NY	40399
086000	14000US36047086000	47	Census Tract 860, Kings, NY	41941
086100	14000US36081086100	81	Census Tract 861, Queens, NY	53942
086200	14000US36047086200	47	Census Tract 862, Kings, NY	41607
086300	14000US36081086300	81	Census Tract 863, Queens, NY	29665
086400	14000US36047086400	47	Census Tract 864, Kings, NY	61806
086400	14000US36081086400	81	Census Tract 864, Queens, NY	68199
086500	14000US36081086500	81	Census Tract 865, Queens, NY	40156
086600	14000US36047086600	47	Census Tract 866, Kings, NY	44180
086800	14000US36047086800	47	Census Tract 868, Kings, NY	43977
086900	14000US36081086900	81	Census Tract 869, Queens, NY	49886
087000	14000US36047087000	47	Census Tract 870, Kings, NY	37639
087100	14000US36081087100	81	Census Tract 871, Queens, NY	21154
087200	14000US36047087200	47	Census Tract 872, Kings, NY	40833
087401	14000US36047087401	47	Census Tract 874.01, Kings, NY	27440
087600	14000US36047087600	47	Census Tract 876, Kings, NY	44917
087800	14000US36047087800	47	Census Tract 878, Kings, NY	42482
088000	14000US36047088000	47	Census Tract 880, Kings, NY	52118
088200	14000US36047088200	47	Census Tract 882, Kings, NY	41616
088400	14000US36081088400	81	Census Tract 884, Queens, NY	75923
088400	14000US36047088400	47	Census Tract 884, Kings, NY	41486
088600	14000US36047088600	47	Census Tract 886, Kings, NY	36500
088800	14000US36047088800	47	Census Tract 888, Kings, NY	43718
088901	14000US36081088901	81	Census Tract 889.01, Queens, NY	41379
089000	14000US36047089000	47	Census Tract 890, Kings, NY	28415
089200	14000US36081089200	81	Census Tract 892, Queens, NY	90362
089200	14000US36047089200	47	Census Tract 892, Kings, NY	27365
089400	14000US36047089400	47	Census Tract 894, Kings, NY	48304
089600	14000US36047089600	47	Census Tract 896, Kings, NY	33427
089800	14000US36047089800	47	Census Tract 898, Kings, NY	38843
090000	14000US36047090000	47	Census Tract 900, Kings, NY	29610
090200	14000US36047090200	47	Census Tract 902, Kings, NY	32813
090600	14000US36047090600	47	Census Tract 906, Kings, NY	18280
090700	14000US36081090700	81	Census Tract 907, Queens, NY	31689
090800	14000US36047090800	47	Census Tract 908, Kings, NY	12008
091000	14000US36047091000	47	Census Tract 910, Kings, NY	10674
091200	14000US36047091200	47	Census Tract 912, Kings, NY	18979
091600	14000US36047091600	47	Census Tract 916, Kings, NY	25781
091601	14000US36081091601	81	Census Tract 916.01, Queens, NY	87636
091602	14000US36081091602	81	Census Tract 916.02, Queens, NY	0
091800	14000US36081091800	81	Census Tract 918, Queens, NY	0
091800	14000US36047091800	47	Census Tract 918, Kings, NY	30528
091900	14000US36081091900	81	Census Tract 919, Queens, NY	58875
092000	14000US36047092000	47	Census Tract 920, Kings, NY	40474
092200	14000US36047092200	47	Census Tract 922, Kings, NY	36429
092200	14000US36081092200	81	Census Tract 922, Queens, NY	114784
092400	14000US36047092400	47	Census Tract 924, Kings, NY	35089
092500	14000US36081092500	81	Census Tract 925, Queens, NY	49556
092800	14000US36081092800	81	Census Tract 928, Queens, NY	127609
092800	14000US36047092800	47	Census Tract 928, Kings, NY	52039
092900	14000US36081092900	81	Census Tract 929, Queens, NY	63242
093000	14000US36047093000	47	Census Tract 930, Kings, NY	59864
093200	14000US36047093200	47	Census Tract 932, Kings, NY	74931
093400	14000US36047093400	47	Census Tract 934, Kings, NY	67636
093401	14000US36081093401	81	Census Tract 934.01, Queens, NY	88648
093402	14000US36081093402	81	Census Tract 934.02, Queens, NY	80907
093600	14000US36047093600	47	Census Tract 936, Kings, NY	72214
093800	14000US36081093800	81	Census Tract 938, Queens, NY	47161
093800	14000US36047093800	47	Census Tract 938, Kings, NY	31523
093900	14000US36081093900	81	Census Tract 939, Queens, NY	68929
094201	14000US36081094201	81	Census Tract 942.01, Queens, NY	56912
094202	14000US36081094202	81	Census Tract 942.02, Queens, NY	50602
094203	14000US36081094203	81	Census Tract 942.03, Queens, NY	46178
094401	14000US36047094401	47	Census Tract 944.01, Kings, NY	60682
094402	14000US36047094402	47	Census Tract 944.02, Kings, NY	26905
094500	14000US36081094500	81	Census Tract 945, Queens, NY	64688
094600	14000US36047094600	47	Census Tract 946, Kings, NY	66630
094700	14000US36081094700	81	Census Tract 947, Queens, NY	61983
095000	14000US36047095000	47	Census Tract 950, Kings, NY	70224
095400	14000US36081095400	81	Census Tract 954, Queens, NY	62772
095400	14000US36047095400	47	Census Tract 954, Kings, NY	62402
095600	14000US36047095600	47	Census Tract 956, Kings, NY	64654
095800	14000US36047095800	47	Census Tract 958, Kings, NY	67220
096000	14000US36047096000	47	Census Tract 960, Kings, NY	0
096200	14000US36047096200	47	Census Tract 962, Kings, NY	71711
096400	14000US36047096400	47	Census Tract 964, Kings, NY	60375
096400	14000US36081096400	81	Census Tract 964, Queens, NY	71685
096600	14000US36047096600	47	Census Tract 966, Kings, NY	83527
096800	14000US36047096800	47	Census Tract 968, Kings, NY	59000
097000	14000US36047097000	47	Census Tract 970, Kings, NY	59509
097202	14000US36081097202	81	Census Tract 972.02, Queens, NY	22366
097203	14000US36081097203	81	Census Tract 972.03, Queens, NY	17763
097204	14000US36081097204	81	Census Tract 972.04, Queens, NY	44821
097300	14000US36081097300	81	Census Tract 973, Queens, NY	93533
097400	14000US36047097400	47	Census Tract 974, Kings, NY	63627
098100	14000US36081098100	81	Census Tract 981, Queens, NY	73839
098200	14000US36047098200	47	Census Tract 982, Kings, NY	20586
098400	14000US36047098400	47	Census Tract 984, Kings, NY	68068
098600	14000US36047098600	47	Census Tract 986, Kings, NY	67458
098700	14000US36081098700	81	Census Tract 987, Queens, NY	85678
098800	14000US36047098800	47	Census Tract 988, Kings, NY	53681
099000	14000US36047099000	47	Census Tract 990, Kings, NY	59265
099100	14000US36081099100	81	Census Tract 991, Queens, NY	90656
099200	14000US36081099200	81	Census Tract 992, Queens, NY	46250
099200	14000US36047099200	47	Census Tract 992, Kings, NY	66776
099400	14000US36047099400	47	Census Tract 994, Kings, NY	75139
099600	14000US36047099600	47	Census Tract 996, Kings, NY	75329
099701	14000US36081099701	81	Census Tract 997.01, Queens, NY	60035
099703	14000US36081099703	81	Census Tract 997.03, Queens, NY	90694
099704	14000US36081099704	81	Census Tract 997.04, Queens, NY	66944
099705	14000US36081099705	81	Census Tract 997.05, Queens, NY	52170
099800	14000US36047099800	47	Census Tract 998, Kings, NY	64198
099801	14000US36081099801	81	Census Tract 998.01, Queens, NY	53152
099802	14000US36081099802	81	Census Tract 998.02, Queens, NY	22288
099900	14000US36081099900	81	Census Tract 999, Queens, NY	0
100400	14000US36047100400	47	Census Tract 1004, Kings, NY	72670
100600	14000US36047100600	47	Census Tract 1006, Kings, NY	78448
100800	14000US36047100800	47	Census Tract 1008, Kings, NY	60000
100801	14000US36081100801	81	Census Tract 1008.01, Queens, NY	81821
100802	14000US36081100802	81	Census Tract 1008.02, Queens, NY	60948
101000	14000US36047101000	47	Census Tract 1010, Kings, NY	59494
101001	14000US36081101001	81	Census Tract 1010.01, Queens, NY	30526
101002	14000US36081101002	81	Census Tract 1010.02, Queens, NY	22393
101200	14000US36047101200	47	Census Tract 1012, Kings, NY	69615
101400	14000US36047101400	47	Census Tract 1014, Kings, NY	70380
101600	14000US36047101600	47	Census Tract 1016, Kings, NY	92663
101700	14000US36081101700	81	Census Tract 1017, Queens, NY	63277
101800	14000US36047101800	47	Census Tract 1018, Kings, NY	74181
102000	14000US36047102000	47	Census Tract 1020, Kings, NY	91646
102200	14000US36047102200	47	Census Tract 1022, Kings, NY	53214
102400	14000US36047102400	47	Census Tract 1024, Kings, NY	54273
102600	14000US36047102600	47	Census Tract 1026, Kings, NY	67083
102800	14000US36047102800	47	Census Tract 1028, Kings, NY	78819
102900	14000US36081102900	81	Census Tract 1029, Queens, NY	75182
103201	14000US36081103201	81	Census Tract 1032.01, Queens, NY	35391
103202	14000US36081103202	81	Census Tract 1032.02, Queens, NY	64444
103300	14000US36081103300	81	Census Tract 1033, Queens, NY	77723
103400	14000US36047103400	47	Census Tract 1034, Kings, NY	21550
103900	14000US36081103900	81	Census Tract 1039, Queens, NY	71231
104700	14000US36081104700	81	Census Tract 1047, Queens, NY	61385
105801	14000US36047105801	47	Census Tract 1058.01, Kings, NY	25162
105804	14000US36047105804	47	Census Tract 1058.04, Kings, NY	27878
105900	14000US36081105900	81	Census Tract 1059, Queens, NY	86875
107000	14000US36047107000	47	Census Tract 1070, Kings, NY	71875
107201	14000US36081107201	81	Census Tract 1072.01, Queens, NY	69625
107202	14000US36081107202	81	Census Tract 1072.02, Queens, NY	0
107800	14000US36047107800	47	Census Tract 1078, Kings, NY	61639
108500	14000US36081108500	81	Census Tract 1085, Queens, NY	60370
109300	14000US36081109300	81	Census Tract 1093, Queens, NY	101276
109700	14000US36081109700	81	Census Tract 1097, Queens, NY	97857
109800	14000US36047109800	47	Census Tract 1098, Kings, NY	47386
109900	14000US36081109900	81	Census Tract 1099, Queens, NY	70250
110400	14000US36047110400	47	Census Tract 1104, Kings, NY	34545
110600	14000US36047110600	47	Census Tract 1106, Kings, NY	28690
111000	14000US36047111000	47	Census Tract 1110, Kings, NY	18768
111300	14000US36081111300	81	Census Tract 1113, Queens, NY	77005
111600	14000US36047111600	47	Census Tract 1116, Kings, NY	33000
111800	14000US36047111800	47	Census Tract 1118, Kings, NY	30610
112000	14000US36047112000	47	Census Tract 1120, Kings, NY	43919
112200	14000US36047112200	47	Census Tract 1122, Kings, NY	35179
112300	14000US36081112300	81	Census Tract 1123, Queens, NY	78237
112400	14000US36047112400	47	Census Tract 1124, Kings, NY	41116
112600	14000US36047112600	47	Census Tract 1126, Kings, NY	34958
112800	14000US36047112800	47	Census Tract 1128, Kings, NY	40694
112900	14000US36081112900	81	Census Tract 1129, Queens, NY	80417
113000	14000US36047113000	47	Census Tract 1130, Kings, NY	21921
113200	14000US36047113200	47	Census Tract 1132, Kings, NY	50185
113300	14000US36081113300	81	Census Tract 1133, Queens, NY	87273
113400	14000US36047113400	47	Census Tract 1134, Kings, NY	20667
113900	14000US36081113900	81	Census Tract 1139, Queens, NY	54981
114100	14000US36081114100	81	Census Tract 1141, Queens, NY	98162
114201	14000US36047114201	47	Census Tract 1142.01, Kings, NY	39265
114202	14000US36047114202	47	Census Tract 1142.02, Kings, NY	28320
114400	14000US36047114400	47	Census Tract 1144, Kings, NY	25481
114600	14000US36047114600	47	Census Tract 1146, Kings, NY	31108
114700	14000US36081114700	81	Census Tract 1147, Queens, NY	93750
115000	14000US36047115000	47	Census Tract 1150, Kings, NY	32297
115100	14000US36081115100	81	Census Tract 1151, Queens, NY	89028
115200	14000US36047115200	47	Census Tract 1152, Kings, NY	25058
115500	14000US36081115500	81	Census Tract 1155, Queens, NY	77167
115600	14000US36047115600	47	Census Tract 1156, Kings, NY	12902
115700	14000US36081115700	81	Census Tract 1157, Queens, NY	58253
115800	14000US36047115800	47	Census Tract 1158, Kings, NY	38856
115900	14000US36081115900	81	Census Tract 1159, Queens, NY	49893
116000	14000US36047116000	47	Census Tract 1160, Kings, NY	29375
116100	14000US36081116100	81	Census Tract 1161, Queens, NY	54605
116200	14000US36047116200	47	Census Tract 1162, Kings, NY	43476
116300	14000US36081116300	81	Census Tract 1163, Queens, NY	33554
116400	14000US36047116400	47	Census Tract 1164, Kings, NY	37263
116600	14000US36047116600	47	Census Tract 1166, Kings, NY	32461
116700	14000US36081116700	81	Census Tract 1167, Queens, NY	37227
116800	14000US36047116800	47	Census Tract 1168, Kings, NY	32024
117000	14000US36047117000	47	Census Tract 1170, Kings, NY	35652
117100	14000US36081117100	81	Census Tract 1171, Queens, NY	49597
117201	14000US36047117201	47	Census Tract 1172.01, Kings, NY	49250
117202	14000US36047117202	47	Census Tract 1172.02, Kings, NY	46250
117400	14000US36047117400	47	Census Tract 1174, Kings, NY	48851
117500	14000US36081117500	81	Census Tract 1175, Queens, NY	54536
117601	14000US36047117601	47	Census Tract 1176.01, Kings, NY	44292
117602	14000US36047117602	47	Census Tract 1176.02, Kings, NY	38571
117800	14000US36047117800	47	Census Tract 1178, Kings, NY	37083
118000	14000US36047118000	47	Census Tract 1180, Kings, NY	0
118100	14000US36081118100	81	Census Tract 1181, Queens, NY	58980
118201	14000US36047118201	47	Census Tract 1182.01, Kings, NY	35952
118202	14000US36047118202	47	Census Tract 1182.02, Kings, NY	42548
118400	14000US36047118400	47	Census Tract 1184, Kings, NY	42935
118500	14000US36081118500	81	Census Tract 1185, Queens, NY	54556
118600	14000US36047118600	47	Census Tract 1186, Kings, NY	49632
118700	14000US36081118700	81	Census Tract 1187, Queens, NY	56389
118800	14000US36047118800	47	Census Tract 1188, Kings, NY	30531
118900	14000US36081118900	81	Census Tract 1189, Queens, NY	61776
119000	14000US36047119000	47	Census Tract 1190, Kings, NY	27946
119100	14000US36081119100	81	Census Tract 1191, Queens, NY	56179
119200	14000US36047119200	47	Census Tract 1192, Kings, NY	36976
119300	14000US36081119300	81	Census Tract 1193, Queens, NY	47847
119400	14000US36047119400	47	Census Tract 1194, Kings, NY	33750
119500	14000US36081119500	81	Census Tract 1195, Queens, NY	86000
119600	14000US36047119600	47	Census Tract 1196, Kings, NY	33315
119800	14000US36047119800	47	Census Tract 1198, Kings, NY	27150
119900	14000US36081119900	81	Census Tract 1199, Queens, NY	76667
120000	14000US36047120000	47	Census Tract 1200, Kings, NY	31098
120100	14000US36081120100	81	Census Tract 1201, Queens, NY	53000
120200	14000US36047120200	47	Census Tract 1202, Kings, NY	34135
120300	14000US36081120300	81	Census Tract 1203, Queens, NY	70851
120500	14000US36081120500	81	Census Tract 1205, Queens, NY	25072
120700	14000US36081120700	81	Census Tract 1207, Queens, NY	84286
120800	14000US36047120800	47	Census Tract 1208, Kings, NY	35518
121000	14000US36047121000	47	Census Tract 1210, Kings, NY	16030
121100	14000US36081121100	81	Census Tract 1211, Queens, NY	0
121400	14000US36047121400	47	Census Tract 1214, Kings, NY	17669
121500	14000US36081121500	81	Census Tract 1215, Queens, NY	57925
122000	14000US36047122000	47	Census Tract 1220, Kings, NY	40690
122300	14000US36081122300	81	Census Tract 1223, Queens, NY	71513
122701	14000US36081122701	81	Census Tract 1227.01, Queens, NY	47986
122702	14000US36081122702	81	Census Tract 1227.02, Queens, NY	16810
123700	14000US36047123700	47	Census Tract 1237, Kings, NY	30000
124100	14000US36081124100	81	Census Tract 1241, Queens, NY	59113
124700	14000US36081124700	81	Census Tract 1247, Queens, NY	87083
125700	14000US36081125700	81	Census Tract 1257, Queens, NY	52853
126500	14000US36081126500	81	Census Tract 1265, Queens, NY	46563
126700	14000US36081126700	81	Census Tract 1267, Queens, NY	77094
127700	14000US36081127700	81	Census Tract 1277, Queens, NY	105156
128300	14000US36081128300	81	Census Tract 1283, Queens, NY	49688
129102	14000US36081129102	81	Census Tract 1291.02, Queens, NY	94464
129103	14000US36081129103	81	Census Tract 1291.03, Queens, NY	70125
129104	14000US36081129104	81	Census Tract 1291.04, Queens, NY	85741
130100	14000US36081130100	81	Census Tract 1301, Queens, NY	71620
133300	14000US36081133300	81	Census Tract 1333, Queens, NY	86719
133900	14000US36081133900	81	Census Tract 1339, Queens, NY	89038
134100	14000US36081134100	81	Census Tract 1341, Queens, NY	86250
134700	14000US36081134700	81	Census Tract 1347, Queens, NY	45656
136700	14000US36081136700	81	Census Tract 1367, Queens, NY	65682
137700	14000US36081137700	81	Census Tract 1377, Queens, NY	69485
138501	14000US36081138501	81	Census Tract 1385.01, Queens, NY	67417
138502	14000US36081138502	81	Census Tract 1385.02, Queens, NY	0
139900	14000US36081139900	81	Census Tract 1399, Queens, NY	88750
140300	14000US36081140300	81	Census Tract 1403, Queens, NY	72143
140901	14000US36081140901	81	Census Tract 1409.01, Queens, NY	58750
140902	14000US36081140902	81	Census Tract 1409.02, Queens, NY	94922
141700	14000US36081141700	81	Census Tract 1417, Queens, NY	81308
142900	14000US36081142900	81	Census Tract 1429, Queens, NY	61250
143500	14000US36081143500	81	Census Tract 1435, Queens, NY	75966
144100	14000US36081144100	81	Census Tract 1441, Queens, NY	77500
144700	14000US36081144700	81	Census Tract 1447, Queens, NY	68021
145101	14000US36081145101	81	Census Tract 1451.01, Queens, NY	71071
145102	14000US36081145102	81	Census Tract 1451.02, Queens, NY	81875
145900	14000US36081145900	81	Census Tract 1459, Queens, NY	84107
146300	14000US36081146300	81	Census Tract 1463, Queens, NY	71292
146700	14000US36081146700	81	Census Tract 1467, Queens, NY	58568
147100	14000US36081147100	81	Census Tract 1471, Queens, NY	67888
147900	14000US36081147900	81	Census Tract 1479, Queens, NY	83684
148300	14000US36081148300	81	Census Tract 1483, Queens, NY	109750
150200	14000US36047150200	47	Census Tract 1502, Kings, NY	96494
150701	14000US36081150701	81	Census Tract 1507.01, Queens, NY	93611
150702	14000US36081150702	81	Census Tract 1507.02, Queens, NY	77240
152200	14000US36047152200	47	Census Tract 1522, Kings, NY	84500
152901	14000US36081152901	81	Census Tract 1529.01, Queens, NY	79625
152902	14000US36081152902	81	Census Tract 1529.02, Queens, NY	82358
155101	14000US36081155101	81	Census Tract 1551.01, Queens, NY	64300
155102	14000US36081155102	81	Census Tract 1551.02, Queens, NY	81701
156700	14000US36081156700	81	Census Tract 1567, Queens, NY	101210
157101	14000US36081157101	81	Census Tract 1571.01, Queens, NY	81063
157102	14000US36081157102	81	Census Tract 1571.02, Queens, NY	68864
157901	14000US36081157901	81	Census Tract 1579.01, Queens, NY	75144
157902	14000US36081157902	81	Census Tract 1579.02, Queens, NY	81875
157903	14000US36081157903	81	Census Tract 1579.03, Queens, NY	85102
161700	14000US36081161700	81	Census Tract 1617, Queens, NY	92104
162100	14000US36081162100	81	Census Tract 1621, Queens, NY	76198
990100	14000US36047990100	47	Census Tract 9901, Kings, NY	0
990100	14000US36081990100	81	Census Tract 9901, Queens, NY	0
990100	14000US36085990100	85	Census Tract 9901, Richmond, NY	0
