GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130312,201,0,133,61
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130312,201,0,139,61
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130313,0,0,117,33
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130313,0,0,111,39
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130313,0,0,111,33
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130314,0,0,56,-11
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130314,0,0,50,-11
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130314,0,0,50,-17
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130315,0,0,89,-11
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130315,0,0,89,-6
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130315,0,0,83,-11
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130316,5,0,50,6
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130316,20,0,50,6
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130316,30,8,50,0
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130317,0,0,39,-11
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130317,0,0,33,-11
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130317,0,0,33,-17
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130318,119,36,22,-33
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130318,142,74,22,-17
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130318,165,76,17,-22
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130319,117,0,72,17
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130319,81,0,67,11
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130319,91,0,61,6
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130320,0,0,83,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130320,0,0,72,11
